county_name,contest_name,imprinted_id,ballot_type,counted,choice_per_voting_computer,choice_per_audit_board,consensus,record_type,audit_board_comment,timestamp,cvr_id
Arapahoe,District Attorney-Public Administrator,1-1-28,std,2,"[""BRETT MURDOCK""]","[""TONY RACKAUCKAS""]",YES,UPLOADED,"",2018-06-29 14:25:09.95,46845
Arapahoe,District Attorney-Public Administrator,1-1-21,std,1,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-06-29 14:24:06.707,46838
Arapahoe,District Attorney-Public Administrator,1-1-19,std,2,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-06-29 14:23:21.108,46836
Arapahoe,District Attorney-Public Administrator,1-1-13,std,1,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-06-29 14:21:43.826,46830
Arapahoe,District Attorney-Public Administrator,1-1-11,std,1,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-06-29 14:20:56.873,46828
Arapahoe,District Attorney-Public Administrator,1-1-60,std,1,"[""BRETT MURDOCK""]","[""TODD SPITZER""]",YES,UPLOADED,"",2018-07-02 14:33:11.304,46877
Arapahoe,District Attorney-Public Administrator,1-1-57,std,1,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-07-02 14:32:05.441,46874
Arapahoe,District Attorney-Public Administrator,1-1-54,std,2,"[""BRETT MURDOCK""]","[""TODD SPITZER""]",YES,UPLOADED,"",2018-07-02 14:31:06.979,46871
Arapahoe,District Attorney-Public Administrator,1-1-51,std,2,"[""TONY RACKAUCKAS""]","[""BRETT MURDOCK""]",YES,UPLOADED,"",2018-07-02 14:30:03.178,46868
Arapahoe,District Attorney-Public Administrator,1-1-49,std,1,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-07-02 14:29:02.673,46866
Arapahoe,District Attorney-Public Administrator,1-1-45,std,1,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-07-02 14:27:57.551,46862
Arapahoe,District Attorney-Public Administrator,1-1-41,std,2,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-07-02 14:26:54.045,46858
Arapahoe,District Attorney-Public Administrator,1-1-40,std,1,"[""BRETT MURDOCK""]","[""TODD SPITZER""]",YES,UPLOADED,"",2018-07-02 14:26:26.56,46857
Arapahoe,District Attorney-Public Administrator,1-1-38,std,1,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-07-02 14:25:02.021,46855
Arapahoe,District Attorney-Public Administrator,1-1-34,std,1,"[""BRETT MURDOCK""]","[""TODD SPITZER""]",YES,UPLOADED,"",2018-06-29 14:26:42.16,46851
Arapahoe,District Attorney-Public Administrator,1-1-1,std,2,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-06-29 14:17:56.33,46818
Arapahoe,District Attorney-Public Administrator,1-1-2,std,2,"[""BRETT MURDOCK""]","[""LENORE ALBERT-SHERIDAN""]",YES,UPLOADED,"",2018-06-29 14:18:29.503,46819
Arapahoe,District Attorney-Public Administrator,1-1-8,std,3,"[""BRETT MURDOCK""]","[""TODD SPITZER""]",YES,UPLOADED,"",2018-06-29 14:19:31.711,46825
Arapahoe,District Attorney-Public Administrator,1-1-10,std,1,"[""BRETT MURDOCK""]","[""TONY RACKAUCKAS""]",YES,UPLOADED,"",2018-06-29 14:20:25.671,46827
Arapahoe,District Attorney-Public Administrator,1-1-12,std,1,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-06-29 14:21:23.101,46829
Arapahoe,District Attorney-Public Administrator,1-1-15,std,2,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-06-29 14:22:04.903,46832
Arapahoe,District Attorney-Public Administrator,1-1-18,std,1,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-06-29 14:22:58.017,46835
Arapahoe,District Attorney-Public Administrator,1-1-20,std,1,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-06-29 14:23:44.302,46837
Arapahoe,District Attorney-Public Administrator,1-1-23,std,2,"[""TONY RACKAUCKAS""]","[""TODD SPITZER""]",YES,UPLOADED,"",2018-06-29 14:24:38.578,46840
Arapahoe,District Attorney-Public Administrator,1-1-33,std,1,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-06-29 14:26:05.052,46850
Arapahoe,District Attorney-Public Administrator,1-1-9,std,2,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-06-29 14:19:52.462,46826
Arapahoe,District Attorney-Public Administrator,1-1-6,std,2,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-06-29 14:18:57.169,46823
Arapahoe,District Attorney-Public Administrator,1-1-36,std,2,"[""BRETT MURDOCK""]","[""BRETT MURDOCK""]",YES,UPLOADED,"",2018-07-02 14:24:34.611,46853
Arapahoe,District Attorney-Public Administrator,1-1-39,std,3,"[""TONY RACKAUCKAS""]","[""TONY RACKAUCKAS""]",YES,UPLOADED,"",2018-07-02 14:25:35.873,46856
Arapahoe,District Attorney-Public Administrator,1-1-44,std,1,"[""BRETT MURDOCK""]","[""TODD SPITZER""]",YES,UPLOADED,"",2018-07-02 14:27:29.028,46861
Arapahoe,District Attorney-Public Administrator,1-1-46,std,1,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-07-02 14:28:27.272,46863
Arapahoe,District Attorney-Public Administrator,1-1-50,std,2,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-07-02 14:29:29.988,46867
Arapahoe,District Attorney-Public Administrator,1-1-52,std,1,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-07-02 14:30:30.018,46869
Arapahoe,District Attorney-Public Administrator,1-1-56,std,1,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-07-02 14:31:36.735,46873
Arapahoe,District Attorney-Public Administrator,1-1-58,std,2,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-07-02 14:32:35.418,46875
Arapahoe,District Attorney-Public Administrator,1-1-67,std,1,"[""TONY RACKAUCKAS""]","[""TONY RACKAUCKAS""]",YES,UPLOADED,"",2018-07-02 14:35:03.669,46884
Arapahoe,District Attorney-Public Administrator,1-1-31,std,1,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-06-29 14:25:42.517,46848
Arapahoe,District Attorney-Public Administrator,1-1-63,std,4,"[""TONY RACKAUCKAS""]","[""BRETT MURDOCK""]",YES,UPLOADED,"",2018-07-02 14:33:48.505,46880
Arapahoe,District Attorney-Public Administrator,1-1-66,std,1,"[""BRETT MURDOCK""]","[""TONY RACKAUCKAS""]",YES,UPLOADED,"",2018-07-02 14:34:25.562,46883
Arapahoe,Sheriff-Coroner,1-1-40,std,1,"[""DAVID C. HARRINGTON""]","[""DON BARNES""]",YES,UPLOADED,"",2018-07-02 14:26:26.56,46857
Arapahoe,Sheriff-Coroner,1-1-38,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 14:25:02.021,46855
Arapahoe,Sheriff-Coroner,1-1-34,std,1,"[""DAVID C. HARRINGTON""]","[""DON BARNES""]",YES,UPLOADED,"",2018-06-29 14:26:42.16,46851
Arapahoe,Sheriff-Coroner,1-1-9,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 14:19:52.462,46826
Arapahoe,Sheriff-Coroner,1-1-20,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-06-29 14:23:44.302,46837
Arapahoe,Sheriff-Coroner,1-1-33,std,1,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 14:26:05.052,46850
Arapahoe,Sheriff-Coroner,1-1-58,std,2,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 14:32:35.418,46875
Arapahoe,Sheriff-Coroner,1-1-23,std,2,"[""DON BARNES""]","[""DON BARNES""]",YES,UPLOADED,"",2018-06-29 14:24:38.578,46840
Arapahoe,Sheriff-Coroner,1-1-56,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 14:31:36.735,46873
Arapahoe,Sheriff-Coroner,1-1-1,std,2,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-06-29 14:17:56.33,46818
Arapahoe,Sheriff-Coroner,1-1-52,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 14:30:30.018,46869
Arapahoe,Sheriff-Coroner,1-1-50,std,2,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 14:29:29.988,46867
Arapahoe,Sheriff-Coroner,1-1-63,std,4,"[""DON BARNES""]","[""DAVID C. HARRINGTON""]",YES,UPLOADED,"",2018-07-02 14:33:48.505,46880
Arapahoe,Sheriff-Coroner,1-1-46,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 14:28:27.272,46863
Arapahoe,Sheriff-Coroner,1-1-2,std,2,"[""DAVID C. HARRINGTON""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-06-29 14:18:29.503,46819
Arapahoe,Sheriff-Coroner,1-1-44,std,1,"[""DAVID C. HARRINGTON""]","[""DON BARNES""]",YES,UPLOADED,"",2018-07-02 14:27:29.028,46861
Arapahoe,Sheriff-Coroner,1-1-39,std,3,"[""DON BARNES""]","[""DAVID C. HARRINGTON""]",YES,UPLOADED,"",2018-07-02 14:25:35.873,46856
Arapahoe,Sheriff-Coroner,1-1-36,std,2,"[""DAVID C. HARRINGTON""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-07-02 14:24:34.611,46853
Arapahoe,Sheriff-Coroner,1-1-6,std,2,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-06-29 14:18:57.169,46823
Arapahoe,Sheriff-Coroner,1-1-8,std,3,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-06-29 14:19:31.711,46825
Arapahoe,Sheriff-Coroner,1-1-21,std,1,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 14:24:06.707,46838
Arapahoe,Sheriff-Coroner,1-1-28,std,2,"[""DAVID C. HARRINGTON""]","[""DON BARNES""]",YES,UPLOADED,"",2018-06-29 14:25:09.95,46845
Arapahoe,Sheriff-Coroner,1-1-19,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 14:23:21.108,46836
Arapahoe,Sheriff-Coroner,1-1-17,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 14:22:33.248,46834
Arapahoe,Sheriff-Coroner,1-1-10,std,1,"[""DAVID C. HARRINGTON""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-06-29 14:20:25.671,46827
Arapahoe,Sheriff-Coroner,1-1-13,std,1,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 14:21:43.826,46830
Arapahoe,Sheriff-Coroner,1-1-11,std,1,"[""DON BARNES""]","[""DON BARNES""]",YES,UPLOADED,"",2018-06-29 14:20:56.873,46828
Arapahoe,Sheriff-Coroner,1-1-60,std,1,"[""DAVID C. HARRINGTON""]","[""DON BARNES""]",YES,UPLOADED,"",2018-07-02 14:33:11.304,46877
Arapahoe,Sheriff-Coroner,1-1-31,std,1,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 14:25:42.517,46848
Arapahoe,Sheriff-Coroner,1-1-12,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-06-29 14:21:23.101,46829
Arapahoe,Sheriff-Coroner,1-1-66,std,1,"[""DAVID C. HARRINGTON""]","[""DAVID C. HARRINGTON""]",YES,UPLOADED,"",2018-07-02 14:34:25.562,46883
Arapahoe,Sheriff-Coroner,1-1-57,std,1,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-07-02 14:32:05.441,46874
Arapahoe,Sheriff-Coroner,1-1-54,std,2,"[""DAVID C. HARRINGTON""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-07-02 14:31:06.979,46871
Arapahoe,Sheriff-Coroner,1-1-51,std,2,"[""DON BARNES""]","[""DON BARNES""]",YES,UPLOADED,"",2018-07-02 14:30:03.178,46868
Arapahoe,Sheriff-Coroner,1-1-15,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 14:22:04.903,46832
Arapahoe,Sheriff-Coroner,1-1-49,std,1,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-07-02 14:29:02.673,46866
Arapahoe,Sheriff-Coroner,1-1-45,std,1,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-07-02 14:27:57.551,46862
Arapahoe,Sheriff-Coroner,1-1-67,std,1,"[""DON BARNES""]","[""DON BARNES""]",YES,UPLOADED,"",2018-07-02 14:35:03.669,46884
Arapahoe,Sheriff-Coroner,1-1-41,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-07-02 14:26:54.045,46858
Arapahoe,Sheriff-Coroner,1-1-18,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-06-29 14:22:58.017,46835
Archuleta,Assessor,1-1-51,std,2,"[""RICHARD B. RAMIREZ""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-07-02 14:12:05.356,48894
Archuleta,Assessor,1-1-18,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-06-29 11:40:05.266,48861
Archuleta,Assessor,1-1-15,std,2,"[""RICHARD B. RAMIREZ""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-06-29 11:39:12.437,48858
Archuleta,Assessor,1-1-12,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-06-29 11:38:04.02,48855
Archuleta,Assessor,1-1-11,std,1,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-06-29 11:37:40.218,48854
Archuleta,Assessor,1-1-10,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-06-29 11:37:17.337,48853
Archuleta,Assessor,1-1-8,std,3,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""NATHANIEL FERNANDEZ EPSTEIN""]",YES,UPLOADED,"",2018-06-29 11:36:23.656,48851
Archuleta,Assessor,1-1-2,std,2,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-06-29 11:35:02.032,48845
Archuleta,Assessor,1-1-13,std,1,"[""RICHARD B. RAMIREZ""]","[""NATHANIEL FERNANDEZ EPSTEIN""]",YES,UPLOADED,"",2018-06-29 11:38:39.291,48856
Archuleta,Assessor,1-1-1,std,2,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""RICHARD B. RAMIREZ""]",YES,UPLOADED,"",2018-06-29 11:34:29.91,48844
Archuleta,Assessor,1-1-28,std,2,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-06-29 11:42:54.191,48871
Archuleta,Assessor,1-1-67,std,1,"[""RICHARD B. RAMIREZ""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-07-02 14:17:15.534,48910
Archuleta,Assessor,1-1-63,std,4,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-07-02 14:15:58.076,48906
Archuleta,Assessor,1-1-58,std,2,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""RICHARD B. RAMIREZ""]",YES,UPLOADED,"",2018-07-02 14:14:39.773,48901
Archuleta,Assessor,1-1-57,std,1,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-07-02 14:13:59.5,48900
Archuleta,Assessor,1-1-54,std,2,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-07-02 14:13:05.34,48897
Archuleta,Assessor,1-1-38,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-07-02 14:07:20.766,48881
Archuleta,Assessor,1-1-40,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-07-02 14:08:27.569,48883
Archuleta,Assessor,1-1-44,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-07-02 14:09:33.253,48887
Archuleta,Assessor,1-1-46,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-07-02 14:10:30.706,48889
Archuleta,Assessor,1-1-50,std,2,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-07-02 14:11:31.82,48893
Archuleta,Assessor,1-1-52,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-07-02 14:12:38.387,48895
Archuleta,Assessor,1-1-56,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-07-02 14:13:31.893,48899
Archuleta,Assessor,1-1-60,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""RICHARD B. RAMIREZ""]",YES,UPLOADED,"",2018-07-02 14:15:26.781,48903
Archuleta,Assessor,1-1-66,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-07-02 14:16:36.562,48909
Archuleta,Assessor,1-1-34,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-06-29 11:44:50.679,48877
Archuleta,Assessor,1-1-49,std,1,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-07-02 14:11:03.267,48892
Archuleta,Assessor,1-1-17,std,2,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-06-29 11:39:37.882,48860
Archuleta,Assessor,1-1-45,std,1,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-07-02 14:10:00.766,48888
Archuleta,Assessor,1-1-41,std,2,"[""RICHARD B. RAMIREZ""]","[""NATHANIEL FERNANDEZ EPSTEIN""]",YES,UPLOADED,"",2018-07-02 14:09:06.214,48884
Archuleta,Assessor,1-1-39,std,3,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-07-02 14:07:56.259,48882
Archuleta,Assessor,1-1-21,std,1,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-06-29 11:41:53.989,48864
Archuleta,Assessor,1-1-36,std,2,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-07-02 14:06:48.74,48879
Archuleta,Assessor,1-1-33,std,1,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-06-29 11:44:10.838,48876
Archuleta,Assessor,1-1-6,std,2,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""NATHANIEL FERNANDEZ EPSTEIN""]",YES,UPLOADED,"",2018-06-29 11:35:56.795,48849
Archuleta,Assessor,1-1-9,std,2,"[""RICHARD B. RAMIREZ""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-06-29 11:36:52.6,48852
Archuleta,Assessor,1-1-19,std,2,"[""RICHARD B. RAMIREZ""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-06-29 11:40:43.854,48862
Archuleta,Assessor,1-1-20,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""NATHANIEL FERNANDEZ EPSTEIN""]",YES,UPLOADED,"",2018-06-29 11:41:25.442,48863
Archuleta,Assessor,1-1-23,std,2,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-06-29 11:42:22.571,48866
Archuleta,Assessor,1-1-31,std,1,"[""RICHARD B. RAMIREZ""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-06-29 11:43:44.546,48874
Archuleta,Auditor-Controller,1-1-54,std,2,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:13:05.34,48897
Archuleta,Auditor-Controller,1-1-46,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:10:30.706,48889
Archuleta,Auditor-Controller,1-1-38,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:07:20.766,48881
Archuleta,Auditor-Controller,1-1-20,std,1,"[""ERIC H. WOOLERY""]","[""TONI SMART""]",YES,UPLOADED,"",2018-06-29 11:41:25.442,48863
Archuleta,Auditor-Controller,1-1-2,std,2,"[""ERIC H. WOOLERY""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 11:35:02.032,48845
Archuleta,Auditor-Controller,1-1-31,std,1,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 11:43:44.546,48874
Archuleta,Auditor-Controller,1-1-50,std,2,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:11:31.82,48893
Archuleta,Auditor-Controller,1-1-9,std,2,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 11:36:52.6,48852
Archuleta,Auditor-Controller,1-1-49,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-07-02 14:11:03.267,48892
Archuleta,Auditor-Controller,1-1-66,std,1,"[""ERIC H. WOOLERY""]","[""TONI SMART""]",YES,UPLOADED,"",2018-07-02 14:16:36.562,48909
Archuleta,Auditor-Controller,1-1-19,std,2,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 11:40:43.854,48862
Archuleta,Auditor-Controller,1-1-52,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:12:38.387,48895
Archuleta,Auditor-Controller,1-1-34,std,1,"[""ERIC H. WOOLERY""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 11:44:50.679,48877
Archuleta,Auditor-Controller,1-1-63,std,4,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-07-02 14:15:58.076,48906
Archuleta,Auditor-Controller,1-1-21,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 11:41:53.989,48864
Archuleta,Auditor-Controller,1-1-18,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-06-29 11:40:05.266,48861
Archuleta,Auditor-Controller,1-1-56,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:13:31.893,48899
Archuleta,Auditor-Controller,1-1-28,std,2,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-06-29 11:42:54.191,48871
Archuleta,Auditor-Controller,1-1-60,std,1,"[""ERIC H. WOOLERY""]","[""TONI SMART""]",YES,UPLOADED,"",2018-07-02 14:15:26.781,48903
Archuleta,Auditor-Controller,1-1-57,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-07-02 14:13:59.5,48900
Archuleta,Auditor-Controller,1-1-13,std,1,"[""TONI SMART""]","[""TONI SMART""]",YES,UPLOADED,"",2018-06-29 11:38:39.291,48856
Archuleta,Auditor-Controller,1-1-40,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:08:27.569,48883
Archuleta,Auditor-Controller,1-1-8,std,3,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-06-29 11:36:23.656,48851
Archuleta,Auditor-Controller,1-1-33,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 11:44:10.838,48876
Archuleta,Auditor-Controller,1-1-11,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 11:37:40.218,48854
Archuleta,Auditor-Controller,1-1-39,std,3,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-07-02 14:07:56.259,48882
Archuleta,Auditor-Controller,1-1-51,std,2,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-07-02 14:12:05.356,48894
Archuleta,Auditor-Controller,1-1-10,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-06-29 11:37:17.337,48853
Archuleta,Auditor-Controller,1-1-23,std,2,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 11:42:22.571,48866
Archuleta,Auditor-Controller,1-1-15,std,2,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 11:39:12.437,48858
Archuleta,Auditor-Controller,1-1-44,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:09:33.253,48887
Archuleta,Auditor-Controller,1-1-36,std,2,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:06:48.74,48879
Archuleta,Auditor-Controller,1-1-41,std,2,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-07-02 14:09:06.214,48884
Archuleta,Auditor-Controller,1-1-12,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-06-29 11:38:04.02,48855
Archuleta,Auditor-Controller,1-1-58,std,2,"[""ERIC H. WOOLERY""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-07-02 14:14:39.773,48901
Archuleta,Auditor-Controller,1-1-17,std,2,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 11:39:37.882,48860
Archuleta,Auditor-Controller,1-1-1,std,2,"[""ERIC H. WOOLERY""]","[""TONI SMART""]",YES,UPLOADED,"",2018-06-29 11:34:29.91,48844
Archuleta,Auditor-Controller,1-1-67,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-07-02 14:17:15.534,48910
Archuleta,Auditor-Controller,1-1-6,std,2,"[""ERIC H. WOOLERY""]","[""TONI SMART""]",YES,UPLOADED,"",2018-06-29 11:35:56.795,48849
Archuleta,Auditor-Controller,1-1-45,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-07-02 14:10:00.766,48888
Archuleta,Clerk-Recorder,1-1-49,std,1,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-07-02 14:11:03.267,48892
Archuleta,Clerk-Recorder,1-1-18,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-06-29 11:40:05.266,48861
Archuleta,Clerk-Recorder,1-1-34,std,1,"[""STEVE ROCCO""]","[""STEVE ROCCO""]",YES,UPLOADED,"",2018-06-29 11:44:50.679,48877
Archuleta,Clerk-Recorder,1-1-28,std,2,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-06-29 11:42:54.191,48871
Archuleta,Clerk-Recorder,1-1-40,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:08:27.569,48883
Archuleta,Clerk-Recorder,1-1-1,std,2,"[""STEVE ROCCO""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-06-29 11:34:29.91,48844
Archuleta,Clerk-Recorder,1-1-2,std,2,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-06-29 11:35:02.032,48845
Archuleta,Clerk-Recorder,1-1-58,std,2,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:14:39.773,48901
Archuleta,Clerk-Recorder,1-1-11,std,1,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-06-29 11:37:40.218,48854
Archuleta,Clerk-Recorder,1-1-8,std,3,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-06-29 11:36:23.656,48851
Archuleta,Clerk-Recorder,1-1-10,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-06-29 11:37:17.337,48853
Archuleta,Clerk-Recorder,1-1-44,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:09:33.253,48887
